,osmid,type,object,name,lat,lon,geometry,city,historic,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,ref:temples.ru,contact:email,website,description,contact:vk,service_times,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
3420,1834618,attraction,tourism,Царицынская башня,55.72661143045028,37.558222167966335,"POLYGON ((37.5581484 55.7266123, 37.5581652 55.7266274, 37.5582043 55.7266614, 37.5583112 55.726623, 37.5582719 55.7265903, 37.5582559 55.7265752, 37.558241 55.7265611, 37.5581341 55.7265995, 37.5581484 55.7266123))",Москва,,Новодевичий проезд,1 с4,1680s,,,,,,,,,,,,,,,,,
3421,1834621,attraction,tourism,Никольская башня,55.72644277692379,37.55873955844625,"POLYGON ((37.5586712 55.7264358, 37.5586717 55.7264511, 37.5586826 55.7264651, 37.5587021 55.7264757, 37.5587273 55.7264812, 37.5587544 55.726481, 37.5587792 55.7264749, 37.558798 55.7264639, 37.5588079 55.7264497, 37.5588074 55.7264344, 37.5587966 55.7264205, 37.5587771 55.7264099, 37.5587519 55.7264043, 37.5587248 55.7264046, 37.5586999 55.7264107, 37.5586811 55.7264216, 37.5586712 55.7264358))",Москва,,,,1680s,,,,,,,,,,,,,,,,,
3422,1834622,attraction,tourism,Предтеченская башня,55.725801481877,37.55409303793059,"POLYGON ((37.5540389 55.7258209, 37.5540686 55.7258501, 37.55418 55.7258144, 37.5541507 55.7257858, 37.5541176 55.7257528, 37.5540063 55.7257885, 37.5540389 55.7258209))",Москва,,Новодевичий проезд,1 с25,1680s,,,,,,,,,,,,,,,,,
3423,1834623,attraction,tourism,Иоасафовская башня,55.72593898815205,37.55812956798661,"POLYGON ((37.5580118 55.7259269, 37.5580986 55.7260042, 37.5581751 55.7259772, 37.5582474 55.7259511, 37.5581607 55.7258739, 37.5580901 55.7258985, 37.5580118 55.7259269))",Москва,,Новодевичий проезд,1 с10,1680s,,,,,,,,,,,,,,,,,
3424,1834624,attraction,tourism,Напрудная башня,55.72718255882457,37.556639733423104,"POLYGON ((37.556579 55.727157, 37.5565663 55.7271721, 37.5565648 55.7271887, 37.5565747 55.7272044, 37.5565945 55.7272168, 37.5566212 55.7272239, 37.5566508 55.7272248, 37.5566786 55.7272192, 37.5567006 55.727208, 37.5567133 55.727193, 37.5567148 55.7271764, 37.5567049 55.7271607, 37.5566851 55.7271483, 37.5566494 55.7271402, 37.5566243 55.7271407, 37.5566009 55.7271459, 37.556579 55.727157))",Москва,,,,1680s,,,,,,,,,,,,,,,,,
3425,1834625,attraction,tourism,Затрапезная башня,55.72671924577936,37.55404862633748,"POLYGON ((37.554023 55.7266842, 37.5539603 55.7267196, 37.5540483 55.7267691, 37.5541139 55.7267317, 37.5541372 55.726719, 37.5540492 55.7266695, 37.554023 55.7266842))",Москва,,Новодевичий проезд,1 с28,1680s,,,,,,,,,,,,,,,,,
3426,1834626,attraction,tourism,Саввинская башня,55.72705897419433,37.55524535042971,"POLYGON ((37.5551897 55.72704, 37.5551759 55.727092, 37.5552946 55.727102, 37.5553084 55.72705, 37.5553148 55.7270259, 37.555196 55.727016, 37.5551897 55.72704))",Москва,,Новодевичий проезд,1 с31,1680s,,,,,,,,,,,,,,,,,
3427,1834628,attraction,tourism,Швальная башня,55.72542332942218,37.55754690689333,"POLYGON ((37.5574281 55.7254113, 37.5575118 55.7254888, 37.5575994 55.7254583, 37.5576658 55.7254351, 37.5575827 55.7253583, 37.5575103 55.7253826, 37.5574281 55.7254113))",Москва,,Новодевичий проезд,1 с15,1680s,,,,,,,,,,,,,,,,,
3428,1834629,attraction,tourism,Покровская башня,55.72514774801949,37.55621296494778,"POLYGON ((37.5561514 55.7251589, 37.5561882 55.7251949, 37.5562983 55.725159, 37.556262 55.725125, 37.5562382 55.7251004, 37.556128 55.7251364, 37.5561514 55.7251589))",Москва,,Новодевичий проезд,1 с19,1680s,,,,,,,,,,,,,,,,,
3429,1834631,attraction,tourism,Сетуньская башня,55.726117836139764,37.55301508929478,"POLYGON ((37.5529592 55.7260945, 37.5529467 55.7261109, 37.5529472 55.7261262, 37.552958 55.7261402, 37.5529775 55.7261508, 37.5530027 55.7261563, 37.5530298 55.7261561, 37.5530547 55.72615, 37.5530735 55.726139, 37.5530834 55.7261248, 37.553083 55.7261095, 37.5530721 55.7260955, 37.5530527 55.7260849, 37.5530273 55.7260793, 37.5529989 55.7260798, 37.5529774 55.726085, 37.5529592 55.7260945))",Москва,,,,1680s,,,,,,,,,,,,,,,,,
3430,1834632,attraction,tourism,Чеботарная башня,55.724900998835395,37.55694105069185,"POLYGON ((37.556884 55.7249233, 37.5569035 55.7249339, 37.5569288 55.7249395, 37.5569558 55.7249392, 37.5569807 55.7249331, 37.5569995 55.7249221, 37.5570094 55.7249079, 37.5570089 55.7248927, 37.5569981 55.7248787, 37.5569786 55.7248681, 37.5569534 55.7248625, 37.5569263 55.7248628, 37.5569014 55.7248689, 37.5568826 55.7248799, 37.5568727 55.7248941, 37.5568732 55.7249093, 37.556884 55.7249233))",Москва,,,,1680s,,,,,,,,,,,,,,,,,
3431,1850015,attraction,tourism,Особняк Всеволожских,55.73766489874311,37.59568734183094,"POLYGON ((37.5957001 55.7375606, 37.5955486 55.7375829, 37.5955698 55.7376285, 37.5955192 55.7376359, 37.5955696 55.7377443, 37.5956113 55.7377382, 37.5956278 55.7377738, 37.5958578 55.7377399, 37.5958261 55.7376717, 37.5957697 55.7375503, 37.5957001 55.7375606))",Москва,manor,улица Остоженка,49 с1,1825,,,,1,ru:Особняк Всеволожских,,,,,,,,,,,,
3432,2156225,attraction,tourism,Усадьба Замятина-Третьякова,55.74559509679574,37.60147998495072,"POLYGON ((37.6011616 55.7455626, 37.6010105 55.7456216, 37.601105 55.7456983, 37.6011955 55.7457718, 37.6012886 55.7457354, 37.6013467 55.7457128, 37.6013016 55.7456762, 37.6013651 55.7456514, 37.601499 55.7457601, 37.601776 55.745652, 37.6016809 55.7455748, 37.6017432 55.7455503, 37.6018368 55.7456186, 37.6019832 55.7455551, 37.6018977 55.7454927, 37.6018597 55.7455092, 37.6018513 55.7455128, 37.6017299 55.7454241, 37.6016446 55.7454611, 37.6016534 55.7454675, 37.6015827 55.7454951, 37.6015021 55.7454297, 37.6014367 55.7454552, 37.6013682 55.745482, 37.6011616 55.7455626))",Москва,manor,Гоголевский бульвар,6 с1,,,,,3,ru:Усадьба Замятина — Третьякова,,,,,,,,,,,,
3433,2156516,attraction,tourism,Усадьба Цурикова,55.74740467252673,37.60044973298242,"POLYGON ((37.6003238 55.7473396, 37.6003508 55.7474903, 37.600341 55.7474909, 37.6003519 55.7475519, 37.6006435 55.7475354, 37.6006325 55.7474744, 37.6005637 55.7474783, 37.6005368 55.7473276, 37.6005532 55.7473266, 37.600543 55.7472697, 37.6004478 55.7472751, 37.6004435 55.7472522, 37.6004393 55.7472293, 37.600336 55.7472355, 37.6003397 55.7472586, 37.6003434 55.747281, 37.6003038 55.7472832, 37.600314 55.7473402, 37.6003238 55.7473396))",Москва,manor,Гоголевский бульвар,12 с1,,,,,,ru:Усадьба Цурикова,,,,,,,,,,,,
3434,2261797,attraction,tourism,Киевский вокзал,55.743074192633216,37.566048528129876,"POLYGON ((37.5629742 55.7426246, 37.5629332 55.742673, 37.5637953 55.742904, 37.5646194 55.7431385, 37.56471 55.743163, 37.5651705 55.7432875, 37.5655938 55.743402, 37.5657228 55.7432509, 37.5660335 55.7433349, 37.5661535 55.7433674, 37.5660971 55.7434334, 37.5666319 55.743578, 37.5667719 55.7436159, 37.5670534 55.7436921, 37.567237 55.7437417, 37.5672934 55.7436756, 37.5673929 55.7437026, 37.5675134 55.7435591, 37.5675656 55.7434979, 37.5675315 55.7434887, 37.5675508 55.7434661, 37.5678346 55.7431335, 37.567872 55.7431436, 37.567951 55.7430511, 37.5680127 55.7429788, 37.5678199 55.7429266, 37.5678642 55.7428747, 37.5676864 55.7428266, 37.5674888 55.7427732, 37.5664658 55.7424972, 37.5664221 55.7425487, 37.5662147 55.7424926, 37.5661339 55.7425872, 37.566074 55.7426574, 37.5666528 55.7428139, 37.5669504 55.7428944, 37.5671198 55.7429402, 37.5673038 55.7429899, 37.5672858 55.743011, 37.5672404 55.7430642, 37.5670649 55.7432698, 37.56702 55.7433225, 37.5668232 55.7432693, 37.5662295 55.7431053, 37.5659564 55.7430298, 37.5657583 55.7430298, 37.5648959 55.7428039, 37.5640689 55.742582, 37.5639473 55.7427255, 37.5638556 55.7428336, 37.5638456 55.7428445, 37.563776 55.7428259, 37.5637899 55.7428094, 37.5629974 55.7425971, 37.5629742 55.7426246))",Москва,,площадь Киевского Вокзала,1,,,,,,ru:Киевский вокзал,,,,,,,,,,,,
3435,3061015,attraction,tourism,Кутафья башня,55.75253150898394,37.61277779765514,"POLYGON ((37.6125743 55.7525235, 37.6125904 55.7525593, 37.6126065 55.7525951, 37.6126327 55.7525912, 37.6126551 55.7526004, 37.6126819 55.7526066, 37.612718 55.752609, 37.6127549 55.7526074, 37.6128377 55.7525948, 37.612974 55.7525741, 37.6129678 55.752561, 37.6129644 55.7525536, 37.6129621 55.7525488, 37.6129573 55.7525495, 37.6129507 55.7525353, 37.6129555 55.7525346, 37.6129517 55.7525266, 37.6129426 55.7525078, 37.6129326 55.7524869, 37.6129297 55.752481, 37.6129244 55.7524819, 37.6129162 55.7524653, 37.6129214 55.7524645, 37.6129201 55.7524619, 37.6129162 55.7524541, 37.6129083 55.7524384, 37.6127762 55.7524598, 37.6126915 55.7524736, 37.6126764 55.752476, 37.6126513 55.7524821, 37.6126269 55.7524927, 37.6126094 55.7525057, 37.6126003 55.75252, 37.6125743 55.7525235))",Москва,city_gate,,,,,,,,ru:Кутафья башня,,,,,,,,,,,,
3436,3062892,attraction,tourism,Манеж,55.75346428915262,37.61232569175421,"POLYGON ((37.6115347 55.7527682, 37.6115435 55.7527858, 37.6122967 55.7542904, 37.6127167 55.7542238, 37.6131167 55.7541604, 37.612938 55.7538034, 37.6129201 55.7537678, 37.6127777 55.7534833, 37.6127598 55.7534474, 37.6127389 55.7534057, 37.6127171 55.7533621, 37.6126963 55.7533205, 37.6125765 55.7530813, 37.6125286 55.7529855, 37.6123547 55.7526382, 37.6119447 55.7527032, 37.6115347 55.7527682))",Москва,,Манежная площадь,1,,,,http://moscowmanege.ru,,ru:Манеж (Москва),+7 495 6459277,,,,,,,,,,,
3437,3134989,attraction,tourism,Лопухинские палаты,55.7268964873144,37.55725091803776,"POLYGON ((37.556973 55.7269819, 37.5569999 55.7270052, 37.5571028 55.7269674, 37.5571297 55.7269907, 37.5575269 55.7268446, 37.557483 55.7268101, 37.5574475 55.7267794, 37.55695 55.7269621, 37.556973 55.7269819))",Москва,,Новодевичий проезд,1 с35,1687..1688,,,,,,,,,,,,,,,,,
3438,3134990,attraction,tourism,Мариинские палаты,55.72532679275654,37.555741583634,"POLYGON ((37.5555346 55.7253514, 37.5555917 55.725412, 37.5559512 55.7253009, 37.5559267 55.7252777, 37.5558895 55.7252423, 37.5555346 55.7253514))",Москва,,Новодевичий проезд,1 с21,1683..1688,,,,,,,,,,,,,,,,,
3439,3134991,attraction,tourism,Палаты царевны Евдокии,55.72559508259767,37.55764854221238,"POLYGON ((37.5575118 55.7254888, 37.5574511 55.7255101, 37.5576973 55.725732, 37.5577704 55.7257062, 37.5578461 55.7256796, 37.5575994 55.7254583, 37.5575118 55.7254888))",Москва,,Новодевичий проезд,1 с14,,,,,,,,,,,,,,,,,,
3440,3134992,attraction,tourism,Палаты царевны Софьи,55.72709024826566,37.5565030084525,"POLYGON ((37.5562885 55.7271103, 37.5566009 55.7271459, 37.5566243 55.7271407, 37.5566494 55.7271402, 37.5567881 55.7270892, 37.5563153 55.7270245, 37.5562885 55.7271103))",Москва,,Новодевичий проезд,1 с32,,,,,,,,,,,,,,,,,,
3441,3134993,attraction,tourism,Погребные палаты,55.725756886290256,37.55444888825544,"POLYGON ((37.5543399 55.725764, 37.5543796 55.7258048, 37.5545579 55.7257497, 37.5545183 55.725709, 37.5543399 55.725764))",Москва,,,,,,,,,,,,,,,,,,,,,
3442,3134996,attraction,tourism,Сетуньская стрелецкая караульня,55.726209480091356,37.55345305648341,"POLYGON ((37.5534146 55.7260469, 37.553161 55.7261315, 37.5535692 55.7263804, 37.5537201 55.7263131, 37.5535802 55.7261912, 37.5535237 55.726142, 37.5534146 55.7260469))",Москва,,Новодевичий проезд,1 с26,C17,,,,,,,,,,,,,,,,,
3443,3134997,attraction,tourism,Стрелецкая караульня при Никольской башне,55.72636588684765,37.55851362976575,"POLYGON ((37.5584133 55.7262754, 37.5583418 55.7263018, 37.5585342 55.7264797, 37.5586712 55.7264358, 37.5586811 55.7264216, 37.5584876 55.7262517, 37.5584133 55.7262754))",Москва,,Новодевичий проезд,1 с6,C17,,,,,,,,,,,,,,,,,
3444,3134998,attraction,tourism,Стрелецкая караульня при Чеботарной башне,55.725064437707026,37.55698705821874,"POLYGON ((37.5568448 55.7249887, 37.5570291 55.7251721, 37.5571293 55.7251401, 37.556945 55.7249568, 37.5568448 55.7249887))",Москва,,Новодевичий проезд,1 с17,,,,,,,,,,,,,,,,,,
3445,3138564,attraction,tourism,Высоко-Петровский монастырь,55.766985451320615,37.6153960088247,"POLYGON ((37.614163 55.7675544, 37.6143843 55.7676237, 37.6144162 55.7676212, 37.6146157 55.7676496, 37.6148379 55.7676811, 37.6148566 55.7675888, 37.6153311 55.7676685, 37.6154367 55.767669, 37.6155312 55.7676481, 37.6155963 55.7676019, 37.6156276 55.7675557, 37.6157726 55.7675762, 37.6158284 55.7674514, 37.6158382 55.7674305, 37.6154707 55.767251, 37.6156405 55.7670495, 37.6160173 55.7671421, 37.6160668 55.7670804, 37.6162303 55.7668503, 37.6162979 55.7667989, 37.6162816 55.7667857, 37.6164586 55.7666638, 37.6164879 55.766679, 37.6165522 55.7666374, 37.6165607 55.7666319, 37.6163841 55.7665197, 37.6161567 55.766374, 37.6160586 55.7663111, 37.6158965 55.7662115, 37.6158404 55.766177, 37.6156689 55.7661188, 37.6150174 55.7667306, 37.6148239 55.7669182, 37.6147524 55.7669867, 37.6147471 55.7670016, 37.6146703 55.7670777, 37.6146493 55.7670887, 37.6145114 55.7672241, 37.614483 55.7672152, 37.6144675 55.7672308, 37.6144809 55.767235, 37.6144632 55.7672528, 37.6144496 55.7672485, 37.6144321 55.7672661, 37.614446 55.7672705, 37.6144256 55.767291, 37.6144085 55.7673083, 37.6143938 55.7673036, 37.6143779 55.7673197, 37.6143928 55.7673244, 37.614373 55.7673444, 37.6143609 55.7673406, 37.6143465 55.7673551, 37.6143573 55.7673585, 37.614163 55.7675544))",Москва,,,,,,,http://vpmon.ru,,ru:Высоко-Петровский монастырь,+7 495 6946437,,,,,,,,,,,
3446,3138566,attraction,tourism,Нарышкинские палаты,55.766463630905804,37.615427205852605,"POLYGON ((37.6150174 55.7667306, 37.6152186 55.7667963, 37.6157284 55.7662852, 37.6158404 55.766177, 37.6156689 55.7661188, 37.6150174 55.7667306))",Москва,,улица Петровка,28 с6,,,,,2,,,,,,,,,,,,,
3447,3229147,attraction,tourism,Тайницкая башня,55.74937094239416,37.617881938703896,"POLYGON ((37.6177185 55.7493448, 37.6177086 55.74937, 37.6176822 55.7494242, 37.6180061 55.7494744, 37.6180411 55.7494023, 37.61805 55.7493841, 37.6180825 55.7493179, 37.6177586 55.7492677, 37.6177185 55.7493448))",Москва,,,,,,,,,ru:Тайницкая башня,,,,,,,,,,,,
3448,3229300,attraction,tourism,Благовещенская башня,55.74872972124604,37.61520995266505,"POLYGON ((37.615152 55.748683, 37.6151219 55.7487096, 37.6150903 55.7487371, 37.6152474 55.7487939, 37.6152731 55.7487714, 37.6153053 55.7487442, 37.6153294 55.7487224, 37.6151723 55.7486655, 37.615152 55.748683))",Москва,,,,,,,,,ru:Благовещенская башня,,,,,,,,,,,,
3449,3229567,attraction,tourism,Вторая безымянная башня,55.749621528805534,37.62036186768804,"POLYGON ((37.6202861 55.7495917, 37.6202807 55.7496148, 37.6202716 55.7496525, 37.6204343 55.7496648, 37.6204408 55.7496378, 37.6204449 55.7496208, 37.620452 55.7495905, 37.6202893 55.7495783, 37.6202861 55.7495917))",Москва,,,,,,,,,ru:Вторая Безымянная башня,,,,,,,,,,,,
3450,3272726,attraction,tourism,Мавзолей В. И. Ленина,55.75372749484113,37.61990500302542,"POLYGON ((37.6197222 55.7538466, 37.6197492 55.7538636, 37.6197318 55.7538723, 37.6197349 55.7538743, 37.6197404 55.7538715, 37.6198266 55.7539258, 37.6198383 55.75392, 37.6198485 55.7539263, 37.6198613 55.7539199, 37.6198719 55.7539266, 37.6200481 55.7538379, 37.6200508 55.7538397, 37.6200527 55.7538387, 37.6200374 55.7538291, 37.6200545 55.7538205, 37.6200705 55.7538124, 37.6200863 55.7538224, 37.6200882 55.7538214, 37.6200858 55.7538199, 37.6202866 55.7537189, 37.6201773 55.7536501, 37.6201806 55.7536484, 37.6201778 55.7536466, 37.6201609 55.7536551, 37.6201318 55.7536368, 37.620149 55.7536282, 37.6201468 55.7536268, 37.6201433 55.7536286, 37.6199813 55.7535266, 37.6199852 55.7535246, 37.6199704 55.7535153, 37.619517 55.7537432, 37.6195328 55.7537532, 37.6195402 55.7537494, 37.6197032 55.7538521, 37.6197006 55.7538534, 37.6197043 55.7538557, 37.6197222 55.7538466))",Москва,tomb,,,,Tu-Su 10:00-13:00; Fr off,,,,ru:Мавзолей Ленина,,,,http://www.fso.gov.ru/info/p12.html,,,,,,,,
3451,3330565,attraction,tourism,Государственный универсальный магазин (ГУМ),55.754695674409355,37.62142458643553,"POLYGON ((37.6195244 55.7551194, 37.6194587 55.7551531, 37.6194458 55.7551597, 37.6194576 55.7552259, 37.6195157 55.7552577, 37.6195947 55.7553007, 37.6196432 55.7553272, 37.6196917 55.7553537, 37.6197541 55.7553877, 37.6198157 55.7554214, 37.6198562 55.7554434, 37.6199047 55.7554699, 37.6199532 55.7554964, 37.6200022 55.7555231, 37.6201237 55.7555894, 37.6201673 55.7556132, 37.6202109 55.755637, 37.6204183 55.7557502, 37.6204794 55.75572, 37.6205515 55.7556843, 37.6206091 55.7556558, 37.6206779 55.7556217, 37.6207488 55.7555866, 37.6208131 55.7555548, 37.6208752 55.755524, 37.6209449 55.7554895, 37.6209984 55.7554631, 37.6210037 55.7554665, 37.6210166 55.7554602, 37.621073 55.7554327, 37.6211163 55.7554115, 37.6211636 55.7553886, 37.6212228 55.7553601, 37.6212161 55.7553557, 37.6212886 55.7553195, 37.6213527 55.7552878, 37.6214106 55.7552592, 37.6214777 55.755226, 37.6215439 55.7551933, 37.6216141 55.7551586, 37.6216912 55.7551205, 37.6217777 55.7550777, 37.6217839 55.7550817, 37.6218229 55.7550621, 37.6219962 55.7549764, 37.6220363 55.7549565, 37.6220299 55.7549523, 37.6221186 55.7549087, 37.622189 55.7548738, 37.6222584 55.7548395, 37.6223866 55.754776, 37.6224489 55.7547452, 37.6225111 55.7547144, 37.6225908 55.7546752, 37.6225983 55.75468, 37.6226609 55.754649, 37.6227058 55.7546267, 37.6227538 55.7546035, 37.6228067 55.7545778, 37.622799 55.7545729, 37.6228607 55.7545423, 37.6229282 55.7545088, 37.622997 55.7544746, 37.6230627 55.754442, 37.623127 55.7544101, 37.6232014 55.7543732, 37.6232631 55.7543426, 37.6233308 55.754309, 37.6233944 55.7542774, 37.6234582 55.7542458, 37.6235419 55.7542042, 37.6233094 55.7541007, 37.6232624 55.7540799, 37.6232155 55.754059, 37.6230695 55.7539953, 37.6230753 55.7539922, 37.623025 55.7539696, 37.6229718 55.7539456, 37.6229186 55.7539217, 37.6228661 55.753898, 37.6228597 55.7539014, 37.6227137 55.7538343, 37.6226663 55.7538131, 37.6226189 55.7537919, 37.6225449 55.7537593, 37.622472 55.7537271, 37.6223874 55.7536899, 37.6223034 55.7536528, 37.6222401 55.753684, 37.6221782 55.7537146, 37.6221096 55.7537484, 37.6221283 55.7537606, 37.6220575 55.753795, 37.6219959 55.7538246, 37.6219322 55.7538552, 37.6218637 55.7538881, 37.6217951 55.7539211, 37.621782 55.7539128, 37.6217731 55.7539172, 37.6217311 55.7539383, 37.6217212 55.7539432, 37.6216229 55.7539926, 37.6215824 55.7540129, 37.6215733 55.7540175, 37.6215333 55.7540375, 37.6215934 55.7540755, 37.6215618 55.7540913, 37.6214935 55.7541255, 37.6214248 55.7541599, 37.6213597 55.7541925, 37.6212972 55.7542238, 37.6212282 55.7542583, 37.6211677 55.7542886, 37.6211602 55.7542838, 37.6211375 55.7542952, 37.6211007 55.7543137, 37.6210943 55.7543097, 37.6210564 55.7543287, 37.6210271 55.7543432, 37.6210093 55.7543522, 37.6209726 55.7543705, 37.6209291 55.7543923, 37.6208883 55.7544128, 37.6208477 55.7544331, 37.62084 55.7544369, 37.6208042 55.7544549, 37.6207692 55.7544725, 37.6207757 55.7544765, 37.6207366 55.7544961, 37.6207169 55.7545059, 37.6207235 55.7545101, 37.6206577 55.7545432, 37.6205879 55.7545781, 37.6205221 55.7546111, 37.6204555 55.7546445, 37.6203873 55.7546787, 37.6203237 55.7547107, 37.6202563 55.7547444, 37.6201973 55.7547072, 37.6201901 55.7547109, 37.6201561 55.7547279, 37.6201356 55.7547382, 37.6200467 55.7547828, 37.6200221 55.7547951, 37.619989 55.7548117, 37.61998 55.7548162, 37.6199905 55.7548228, 37.6199336 55.7548514, 37.6198643 55.7548861, 37.6198025 55.7549171, 37.6197385 55.7549492, 37.619668 55.7549845, 37.6196571 55.7549777, 37.6195889 55.755012, 37.6195317 55.7550409, 37.6194582 55.7550778, 37.6195244 55.7551194))",Москва,,Красная площадь,3,1893,Mo-Su 10:00-22:00,+7 495 7884343,,4,ru:ГУМ,,,,https://www.gum.ru/,,,,,,,,
